why,67,0.00024993751562109475,0.002205689932333919
we,92,0.00024993751562109475,0.003140304310441512
should,73,0.00024993751562109475,0.002691689408949867
stop,24,0.00024993751562109475,0.0008598452278589854
using,19,0.0007498125468632841,0.0005607686268645557
words,20,0.00024993751562109475,0.0006355377771131631
like,124,0.00037490627343164207,0.004373995289543534
ocd,2,0.00012496875781054737,0.00003738457512430371
and,464,0.01799550112471882,0.010542450185053646
what,198,0.0006248437890527368,0.006878761822871883
it's,77,0.0007498125468632841,0.0025421511084526525
working,6,0.00024993751562109475,0.00022430745074582226
office,10,0.0004998750312421895,0.00018692287562151855
during,14,0.00012496875781054737,0.0005607686268645557
tim,2,0.00012496875781054737,0.00011215372537291113
&,12,0.00012496875781054737,0.00048599947661594824
iconic,3,0.00012496875781054737,0.00014953830049721484
there,33,0.00012496875781054737,0.0009719989532318965
so,153,0.00037490627343164207,0.005383378817899734
many,20,0.0012496875781054736,0.0004112303263673408
feelings,4,0.00012496875781054737,0.00014953830049721484
now,69,0.0012496875781054736,0.001570152155220756
over,58,0.003999000249937516,0.0009346143781075928
questions,15,0.000999750062484379,0.0003364611761187334
family,21,0.0007498125468632841,0.000523384051740252
ask,4,0.0004998750312421895,0.00007476915024860742
good,31,0.00024993751562109475,0.001046768103480504
actually,75,0.00012496875781054737,0.0027664585591984747
been,31,0.00037490627343164207,0.0011215372537291114
year,25,0.0006248437890527368,0.0005981532019888594
unforgettable,2,0.00012496875781054737,0.00011215372537291113
movie,30,0.00012496875781054737,0.0010841526786048077
beards,4,0.00012496875781054737,0.00011215372537291113
proof,11,0.00024993751562109475,0.0004112303263673408
fruitcake,2,0.00012496875781054737,0.00011215372537291113
hero,8,0.00024993751562109475,0.00018692287562151855
treats,7,0.00012496875781054737,0.00022430745074582226
best,60,0.00024993751562109475,0.002205689932333919
worst,30,0.00024993751562109475,0.0010093835283562001
reindeer,3,0.00012496875781054737,0.00011215372537291113
officially,3,0.00012496875781054737,0.00014953830049721484
ranked,4,0.00012496875781054737,0.00018692287562151855
by,126,0.007373156710822295,0.002467381958204045
santa,7,0.00012496875781054737,0.000261692025870126
real,66,0.00037490627343164207,0.002056151631836704
panda,5,0.00012496875781054737,0.00018692287562151855
or,32,0.0012496875781054736,0.0008598452278589854
painted,2,0.00012496875781054737,0.00011215372537291113
look,112,0.0006248437890527368,0.003887995812927586
looks,52,0.00024993751562109475,0.0019066133313394894
week,8,0.00012496875781054737,0.0002990766009944297
thoughts,10,0.00012496875781054737,0.0003738457512430371
when,122,0.0007498125468632841,0.004261841564170623
you're,21,0.00024993751562109475,0.000785076077610378
stuck,6,0.00012496875781054737,0.000261692025870126
stupid,4,0.00012496875781054737,0.00018692287562151855
incredibly,8,0.00012496875781054737,0.0003364611761187334
adorable,46,0.00012496875781054737,0.001570152155220756
pets,11,0.00012496875781054737,0.0004112303263673408
winning,4,0.0004998750312421895,0.00007476915024860742
much,43,0.00012496875781054737,0.0016075367303450597
people,183,0.00012496875781054737,0.006542300646753149
freaking,3,0.00012496875781054737,0.00014953830049721484
out,111,0.001374656335916021,0.0031776888855658157
interview,5,0.0004998750312421895,0.00007476915024860742
not,94,0.0029992501874531365,0.0025795356835769563
released,2,0.00012496875781054737,0.00011215372537291113
going,31,0.00037490627343164207,0.0010841526786048077
be,178,0.0022494376405898524,0.0058319937193913795
style,4,0.00012496875781054737,0.00014953830049721484
icon,2,0.00024993751562109475,0.00007476915024860742
fan,9,0.00024993751562109475,0.0002990766009944297
autism,3,0.00012496875781054737,0.00014953830049721484
gets,14,0.001374656335916021,0.00018692287562151855
asked,12,0.00024993751562109475,0.00044861490149164453
prom,2,0.00012496875781054737,0.00011215372537291113
her,53,0.0004998750312421895,0.0016075367303450597
favorite,27,0.00012496875781054737,0.001046768103480504
times,75,0.00037490627343164207,0.00261692025870126
declared,3,0.00024993751562109475,0.00011215372537291113
were,107,0.00024993751562109475,0.003887995812927586
done,9,0.00012496875781054737,0.0003738457512430371
tumblr,8,0.00012496875781054737,0.0002990766009944297
other,29,0.0006248437890527368,0.0008598452278589854
kim,5,0.00012496875781054737,0.00022430745074582226
kardashian,4,0.00012496875781054737,0.00018692287562151855
has,63,0.0016245938515371157,0.001943997906463793
sent,10,0.00037490627343164207,0.0002990766009944297
mom,17,0.00012496875781054737,0.0005981532019888594
maru,2,0.00012496875781054737,0.00011215372537291113
these,359,0.00012496875781054737,0.012897678417884782
ornaments,3,0.00012496875781054737,0.00014953830049721484
had,58,0.00037490627343164207,0.002056151631836704
up,87,0.001999500124968758,0.00231784365770683
wish,27,0.00012496875781054737,0.0010093835283562001
sign,3,0.00024993751562109475,0.00011215372537291113
love,44,0.00024993751562109475,0.0012336909791020225
kids,67,0.00012496875781054737,0.002243074507458223
ever,117,0.00024993751562109475,0.003887995812927586
band,4,0.00012496875781054737,0.00014953830049721484
whose,9,0.00024993751562109475,0.0003364611761187334
butt,2,0.00012496875781054737,0.00011215372537291113
biggest,8,0.00037490627343164207,0.000261692025870126
what’s,3,0.00012496875781054737,0.00014953830049721484
song,8,0.00012496875781054737,0.0003364611761187334
time,83,0.0011247188202949262,0.0018318441810908819
transgender,4,0.00012496875781054737,0.00018692287562151855
student,5,0.00024993751562109475,0.00014953830049721484
files,7,0.0008747813046738316,0.00007476915024860742
federal,5,0.0006248437890527368,0.00007476915024860742
complaint,3,0.00024993751562109475,0.00011215372537291113
against,9,0.0007498125468632841,0.00018692287562151855
school,22,0.0011247188202949262,0.00048599947661594824
him,24,0.00037490627343164207,0.0006355377771131631
boys,5,0.00012496875781054737,0.00022430745074582226
restroom,2,0.00012496875781054737,0.00011215372537291113
do,77,0.00037490627343164207,0.0025795356835769563
level,11,0.00024993751562109475,0.00022430745074582226
sassy,3,0.00012496875781054737,0.00014953830049721484
'90s,2,0.00012496875781054737,0.00011215372537291113
still,35,0.0008747813046738316,0.0011215372537291114
christmastime,2,0.00012496875781054737,0.00011215372537291113
presidents,3,0.00012496875781054737,0.00011215372537291113
celebs,13,0.00012496875781054737,0.000523384051740252
say,32,0.0018745313671582105,0.0006355377771131631
report,27,0.0011247188202949262,0.00011215372537291113
luckiest,4,0.00012496875781054737,0.00018692287562151855
survived,4,0.00024993751562109475,0.00014953830049721484
run,11,0.0006248437890527368,0.00022430745074582226
truck,2,0.00012496875781054737,0.00011215372537291113
holiday,24,0.0004998750312421895,0.000785076077610378
heart,33,0.0008747813046738316,0.0009346143781075928
into,49,0.001374656335916021,0.0014579984298478449
can,84,0.0006248437890527368,0.002953381434819993
fill,6,0.0004998750312421895,0.00014953830049721484
missing,6,0.00024993751562109475,0.00018692287562151855
letters,3,0.00012496875781054737,0.00014953830049721484
keyboard,2,0.00012496875781054737,0.00007476915024860742
life,96,0.000999750062484379,0.00261692025870126
situations,6,0.00012496875781054737,0.000261692025870126
wwe,2,0.00012496875781054737,0.00011215372537291113
better,37,0.00012496875781054737,0.0012336909791020225
australia,2,0.00012496875781054737,0.00011215372537291113
lonely,2,0.00012496875781054737,0.00011215372537291113
well,15,0.00012496875781054737,0.00048599947661594824
grandma,2,0.00024993751562109475,0.00003738457512430371
just,168,0.000999750062484379,0.0060189165950128975
depressing,2,0.00012496875781054737,0.00011215372537291113
here's,13,0.00012496875781054737,0.000523384051740252
sexiest,2,0.00012496875781054737,0.00011215372537291113
alive,9,0.00024993751562109475,0.000261692025870126
perfect,30,0.00012496875781054737,0.001046768103480504
food,41,0.0006248437890527368,0.0012336909791020225
charged,4,0.00037490627343164207,0.00011215372537291113
dealer,3,0.00012496875781054737,0.00011215372537291113
performance,2,0.00012496875781054737,0.00007476915024860742
drugs,10,0.0011247188202949262,0.00007476915024860742
guilty,6,0.0004998750312421895,0.00014953830049721484
middle-earth,2,0.00012496875781054737,0.00011215372537291113
cast,11,0.00024993751562109475,0.0004112303263673408
orange,3,0.00012496875781054737,0.00007476915024860742
covered,3,0.00024993751562109475,0.00011215372537291113
could,55,0.0006248437890527368,0.001943997906463793
carry,4,0.0004998750312421895,0.00007476915024860742
ways,23,0.00024993751562109475,0.0008598452278589854
deal,23,0.0016245938515371157,0.0002990766009944297
need,64,0.0004998750312421895,0.00231784365770683
exist,15,0.00012496875781054737,0.0003738457512430371
asap,2,0.00012496875781054737,0.00007476915024860742
confessions,2,0.00012496875781054737,0.00011215372537291113
everyone,29,0.00012496875781054737,0.0010841526786048077
year's,3,0.00024993751562109475,0.00011215372537291113
polar,2,0.00012496875781054737,0.00011215372537291113
bears,6,0.00024993751562109475,0.00018692287562151855
party,19,0.000999750062484379,0.0003738457512430371
animals,76,0.00012496875781054737,0.0025795356835769563
animal,22,0.00012496875781054737,0.0008598452278589854
kingdom,2,0.00012496875781054737,0.00011215372537291113
disney,31,0.00024993751562109475,0.0010841526786048077
original,3,0.00024993751562109475,0.00011215372537291113
series,11,0.0007498125468632841,0.00018692287562151855
character,4,0.00012496875781054737,0.00018692287562151855
wore,4,0.00012496875781054737,0.00018692287562151855
j,3,0.00012496875781054737,0.00003738457512430371
famous,33,0.00012496875781054737,0.0012336909791020225
green,8,0.0006248437890527368,0.00014953830049721484
dress,7,0.00012496875781054737,0.000261692025870126
month,5,0.00024993751562109475,0.00011215372537291113
before,42,0.0004998750312421895,0.0012336909791020225
she,34,0.00037490627343164207,0.0012336909791020225
did,40,0.00012496875781054737,0.0014206138547235411
guess,15,0.00012496875781054737,0.0005981532019888594
scenes,8,0.00012496875781054737,0.0002990766009944297
square,3,0.00037490627343164207,0.00007476915024860742
signs,22,0.0004998750312421895,0.0007476915024860742
lee,2,0.00012496875781054737,0.00011215372537291113
won,10,0.00024993751562109475,0.0003738457512430371
definitive,3,0.00012496875781054737,0.00014953830049721484
shaq,2,0.00012496875781054737,0.00011215372537291113
ultimate,3,0.00012496875781054737,0.00014953830049721484
proved,6,0.00012496875781054737,0.000261692025870126
he,68,0.0006248437890527368,0.0021309207820853116
sun,6,0.00037490627343164207,0.00018692287562151855
mean,10,0.00012496875781054737,0.0003364611761187334
girls,18,0.0004998750312421895,0.00048599947661594824
winter,12,0.0004998750312421895,0.0003364611761187334
talent,3,0.00012496875781054737,0.00014953830049721484
show,22,0.0004998750312421895,0.0006729223522374668
memes,2,0.00012496875781054737,0.00011215372537291113
book,6,0.00012496875781054737,0.00014953830049721484
covers,4,0.00012496875781054737,0.00018692287562151855
share,9,0.00037490627343164207,0.0002990766009944297
they,133,0.0011247188202949262,0.004261841564170623
learned,9,0.00037490627343164207,0.0002990766009944297
simple,7,0.00012496875781054737,0.00022430745074582226
resolutions,2,0.00012496875781054737,0.00011215372537291113
make,128,0.00037490627343164207,0.004673071890537964
child,14,0.00024993751562109475,0.0003364611761187334
having,15,0.00012496875781054737,0.0005981532019888594
according,2,0.00012496875781054737,0.00011215372537291113
nancy,3,0.00024993751562109475,0.00011215372537291113
drew,6,0.00024993751562109475,0.00018692287562151855
tell,10,0.00024993751562109475,0.0003738457512430371
us,19,0.00024993751562109475,0.0006355377771131631
yourself(ie),2,0.00012496875781054737,0.00003738457512430371
delicious,7,0.00012496875781054737,0.000261692025870126
happen,9,0.00012496875781054737,0.0003738457512430371
friends,21,0.00037490627343164207,0.00048599947661594824
alert,6,0.0004998750312421895,0.00003738457512430371
jennifer,5,0.00012496875781054737,0.00018692287562151855
lawrence,2,0.00012496875781054737,0.00011215372537291113
crazy,9,0.00012496875781054737,0.0003738457512430371
hot,11,0.00024993751562109475,0.0003364611761187334
go,31,0.000999750062484379,0.000785076077610378
catholic,2,0.00012496875781054737,0.00007476915024860742
midnight,2,0.00024993751562109475,0.00007476915024860742
cats,45,0.00012496875781054737,0.0014953830049721484
secretly,2,0.00012496875781054737,0.00011215372537291113
game,16,0.00037490627343164207,0.0004112303263673408
thrones,6,0.00012496875781054737,0.00011215372537291113
characters,17,0.00012496875781054737,0.0005981532019888594
even,42,0.0006248437890527368,0.0013832292795992374
science,3,0.00012496875781054737,0.00014953830049721484
tips,14,0.00012496875781054737,0.0005607686268645557
responses,13,0.00012496875781054737,0.00018692287562151855
movies,22,0.00012496875781054737,0.000785076077610378
serial,2,0.00012496875781054737,0.00011215372537291113
ranking,4,0.00012496875781054737,0.00018692287562151855
theory,2,0.00012496875781054737,0.00011215372537291113
we're,2,0.00012496875781054737,0.00011215372537291113
explained,5,0.00012496875781054737,0.00022430745074582226
lego,3,0.00012496875781054737,0.00014953830049721484
check,9,0.00012496875781054737,0.0003364611761187334
at,208,0.009622594351412148,0.004785225615910875
door,3,0.00024993751562109475,0.00011215372537291113
greatest,15,0.00024993751562109475,0.00048599947661594824
happened,34,0.00012496875781054737,0.0010841526786048077
mob,2,0.00024993751562109475,0.00003738457512430371
wives,2,0.00012496875781054737,0.00007476915024860742
more,53,0.0016245938515371157,0.0015327675800964522
fine,4,0.00037490627343164207,0.00011215372537291113
saying,8,0.0004998750312421895,0.00022430745074582226
air,9,0.000999750062484379,0.00007476915024860742
all-time,3,0.00012496875781054737,0.00014953830049721484
mad,4,0.00012496875781054737,0.00018692287562151855
results,12,0.00024993751562109475,0.00044861490149164453
insane,16,0.00012496875781054737,0.00048599947661594824
mexican,3,0.00024993751562109475,0.00011215372537291113
knows,2,0.00012496875781054737,0.00011215372537291113
true,19,0.00012496875781054737,0.0005981532019888594
sings,2,0.00012496875781054737,0.00011215372537291113
puppies,9,0.00012496875781054737,0.0003738457512430371
already,7,0.00024993751562109475,0.000261692025870126
found,28,0.0004998750312421895,0.0008972298029832891
their,149,0.0012496875781054736,0.005046917641781001
presents,3,0.00037490627343164207,0.00007476915024860742
grandmas,2,0.00012496875781054737,0.00011215372537291113
doing,26,0.00012496875781054737,0.0008972298029832891
defense,6,0.0006248437890527368,0.00011215372537291113
pics,88,0.00012496875781054737,0.0028038431343227785
likely,4,0.00037490627343164207,0.00011215372537291113
google,10,0.00024993751562109475,0.0003738457512430371
books,15,0.00012496875781054737,0.0005607686268645557
robbie,2,0.00012496875781054737,0.00011215372537291113
rogers,2,0.00012496875781054737,0.00011215372537291113
miss,8,0.00012496875781054737,0.0002990766009944297
summed,3,0.00012496875781054737,0.00014953830049721484
santa's,3,0.00012496875781054737,0.00014953830049721484
naughty,4,0.00012496875781054737,0.00018692287562151855
list,14,0.0004998750312421895,0.0004112303263673408
i'm,25,0.00012496875781054737,0.0008972298029832891
sorry,3,0.00012496875781054737,0.00011215372537291113
but,221,0.003124218945263684,0.005308609667651127
story,18,0.00037490627343164207,0.000523384051740252
overrated,2,0.00012496875781054737,0.00007476915024860742
great,13,0.0004998750312421895,0.0003738457512430371
snl,2,0.00012496875781054737,0.00003738457512430371
parody,3,0.00012496875781054737,0.00014953830049721484
pretty,13,0.00012496875781054737,0.000523384051740252
little,48,0.0008747813046738316,0.001570152155220756
houses,4,0.00012496875781054737,0.00014953830049721484
chicago,6,0.00024993751562109475,0.00014953830049721484
bulls,3,0.00012496875781054737,0.00011215372537291113
marvel,2,0.00012496875781054737,0.00003738457512430371
vs,6,0.00012496875781054737,0.00007476915024860742
dc,2,0.00012496875781054737,0.00007476915024860742
trailer,5,0.00012496875781054737,0.00018692287562151855
truly,11,0.00012496875781054737,0.00044861490149164453
epic,17,0.00012496875781054737,0.0006729223522374668
kate,2,0.00012496875781054737,0.00011215372537291113
middleton,2,0.00012496875781054737,0.00011215372537291113
totally,40,0.00012496875781054737,0.0015327675800964522
normal,16,0.00012496875781054737,0.0005981532019888594
chilling,4,0.00012496875781054737,0.00011215372537291113
photos,185,0.00012496875781054737,0.006355377771131631
coldest,2,0.00012496875781054737,0.00011215372537291113
place,17,0.0004998750312421895,0.0003738457512430371
earth,23,0.00012496875781054737,0.000523384051740252
part,7,0.00024993751562109475,0.00022430745074582226
objects,9,0.00012496875781054737,0.0002990766009944297
watch,19,0.00037490627343164207,0.0006355377771131631
drone,2,0.00012496875781054737,0.00011215372537291113
sky,7,0.00024993751562109475,0.000261692025870126
started,7,0.00012496875781054737,0.0002990766009944297
internet,16,0.00024993751562109475,0.000523384051740252
revolution,3,0.00024993751562109475,0.00011215372537291113
i,252,0.00024993751562109475,0.0058319937193913795
crave,3,0.00012496875781054737,0.00011215372537291113
mineral,3,0.00012496875781054737,0.00011215372537291113
meme,2,0.00012496875781054737,0.00011215372537291113
girl's,2,0.00012496875781054737,0.00011215372537291113
proves,3,0.00012496875781054737,0.00014953830049721484
exactly,13,0.00012496875781054737,0.000523384051740252
strong,6,0.00024993751562109475,0.00018692287562151855
female,9,0.00024993751562109475,0.0003364611761187334
important,2,0.00012496875781054737,0.00011215372537291113
gorgeous,13,0.00012496875781054737,0.000523384051740252
asian,3,0.00037490627343164207,0.00007476915024860742
guaranteed,5,0.00012496875781054737,0.00022430745074582226
prince,5,0.00012496875781054737,0.00011215372537291113
harry,22,0.00012496875781054737,0.0008598452278589854
remains,4,0.00037490627343164207,0.00011215372537291113
while,8,0.00037490627343164207,0.000261692025870126
playing,7,0.00012496875781054737,0.0002990766009944297
soccer,3,0.00012496875781054737,0.00014953830049721484
back,28,0.0014996250937265683,0.0003738457512430371
fall,12,0.0008747813046738316,0.00018692287562151855
unsettling,2,0.00024993751562109475,0.00007476915024860742
pictures,36,0.00037490627343164207,0.0012710755542263263
taken,21,0.00012496875781054737,0.000785076077610378
ears,3,0.00012496875781054737,0.00014953830049721484
remember,11,0.00012496875781054737,0.0004112303263673408
jurassic,2,0.00012496875781054737,0.00007476915024860742
park,5,0.00012496875781054737,0.00011215372537291113
hilariously,7,0.00012496875781054737,0.0002990766009944297
fails,17,0.00037490627343164207,0.00044861490149164453
mice,2,0.00012496875781054737,0.00011215372537291113
eve,4,0.00037490627343164207,0.00011215372537291113
spectacular,3,0.00012496875781054737,0.00014953830049721484
places,28,0.00012496875781054737,0.0010841526786048077
travel,10,0.00024993751562109475,0.0003364611761187334
reveal,4,0.00024993751562109475,0.00014953830049721484
women,20,0.0004998750312421895,0.0005981532019888594
drunk,10,0.00012496875781054737,0.0003738457512430371
five,2,0.00024993751562109475,0.00007476915024860742
golden,5,0.00012496875781054737,0.00022430745074582226
rings,6,0.00024993751562109475,0.00022430745074582226
potter,20,0.00024993751562109475,0.0006729223522374668
spell,2,0.00024993751562109475,0.00007476915024860742
ghosts,3,0.00024993751562109475,0.00007476915024860742
no,71,0.002124468882779305,0.0017196904557179708
seriously,17,0.00012496875781054737,0.0004112303263673408
does,30,0.00024993751562109475,0.0011215372537291114
stand,4,0.00024993751562109475,0.00014953830049721484
nightmare,6,0.00012496875781054737,0.00022430745074582226
dressed,6,0.00012496875781054737,0.000261692025870126
around,46,0.00037490627343164207,0.0016075367303450597
world,106,0.000999750062484379,0.002953381434819993
obsessed,7,0.00012496875781054737,0.0002990766009944297
key,7,0.0007498125468632841,0.00007476915024860742
carols,2,0.00012496875781054737,0.00011215372537291113
single,8,0.00012496875781054737,0.0002990766009944297
college,8,0.00024993751562109475,0.00022430745074582226
florida,8,0.0007498125468632841,0.00011215372537291113
state,12,0.000999750062484379,0.00014953830049721484
wins,6,0.0004998750312421895,0.00011215372537291113
personal,3,0.00012496875781054737,0.00014953830049721484
hearing,5,0.00037490627343164207,0.00011215372537291113
dogs,48,0.00024993751562109475,0.0016449213054693633
dinner,3,0.00012496875781054737,0.00014953830049721484
comics,4,0.00012496875781054737,0.00014953830049721484
archie,2,0.00012496875781054737,0.00007476915024860742
readers,2,0.00024993751562109475,0.00007476915024860742
loved,7,0.00012496875781054737,0.000261692025870126
lost,27,0.0007498125468632841,0.0008224606527346816
top,15,0.0011247188202949262,0.000261692025870126
absolutely,46,0.00012496875781054737,0.0017570750308422746
meeting,7,0.0004998750312421895,0.00014953830049721484
way,68,0.00037490627343164207,0.0023552282328311337
worse,7,0.00012496875781054737,0.0002990766009944297
than,54,0.0004998750312421895,0.0019066133313394894
member,2,0.00024993751562109475,0.00007476915024860742
direction,3,0.00012496875781054737,0.00014953830049721484
god,5,0.00012496875781054737,0.00011215372537291113
drink,7,0.00012496875781054737,0.000261692025870126
motivational,3,0.00012496875781054737,0.00014953830049721484
posters,6,0.00012496875781054737,0.000261692025870126
frank,2,0.00012496875781054737,0.00011215372537291113
scott,2,0.00012496875781054737,0.00011215372537291113
plan,32,0.0034991252186953262,0.00011215372537291113
release,3,0.00024993751562109475,0.00011215372537291113
third,2,0.00024993751562109475,0.00007476915024860742
dark,7,0.00024993751562109475,0.00022430745074582226
island,7,0.00024993751562109475,0.00022430745074582226
always,15,0.00012496875781054737,0.0005981532019888594
monkey,3,0.00012496875781054737,0.00007476915024860742
saves,2,0.00024993751562109475,0.00007476915024860742
friend,10,0.00012496875781054737,0.0003364611761187334
amy,2,0.00012496875781054737,0.00011215372537291113
excited,6,0.00012496875781054737,0.00022430745074582226
rest,7,0.00024993751562109475,0.000261692025870126
yik,2,0.00012496875781054737,0.00011215372537291113
yak,2,0.00012496875781054737,0.00011215372537291113
helped,4,0.00024993751562109475,0.00011215372537291113
couple,7,0.00012496875781054737,0.0002990766009944297
meet,20,0.0004998750312421895,0.0006729223522374668
post,6,0.0004998750312421895,0.00014953830049721484
without,18,0.0004998750312421895,0.0005981532019888594
actors,7,0.00012496875781054737,0.0002990766009944297
completely,21,0.00012496875781054737,0.0008224606527346816
owned,5,0.00012496875781054737,0.00018692287562151855
parents,30,0.00037490627343164207,0.0009346143781075928
took,26,0.00024993751562109475,0.0009719989532318965
parenting,2,0.00012496875781054737,0.00011215372537291113
whole,26,0.00012496875781054737,0.0009719989532318965
painful,3,0.00012496875781054737,0.00011215372537291113
dancing,3,0.00012496875781054737,0.00014953830049721484
wanted,11,0.00012496875781054737,0.0004112303263673408
legend,2,0.00024993751562109475,0.00003738457512430371
same-sex,2,0.00024993751562109475,0.00007476915024860742
point,9,0.0004998750312421895,0.00018692287562151855
looking,18,0.00037490627343164207,0.0005981532019888594
forward,2,0.00012496875781054737,0.00011215372537291113
struggles,6,0.00037490627343164207,0.00018692287562151855
fans,15,0.00024993751562109475,0.0005607686268645557
dad,27,0.00012496875781054737,0.0008972298029832891
me,46,0.00024993751562109475,0.001570152155220756
versus,4,0.00024993751562109475,0.00014953830049721484
too,95,0.000999750062484379,0.003140304310441512
sex,10,0.0006248437890527368,0.00022430745074582226
toy,2,0.00012496875781054737,0.00007476915024860742
get,68,0.0011247188202949262,0.002243074507458223
